borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,state,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,x,y,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020,city
MN,444,1,103.0,36.02,1000.0,1.0,2.0,10003.0,E028,9.0,6500.0,1.0,3B,42 SECOND AVENUE,NY,C6-2A,,,,,,,,,,False,V1,11,0,,SECOND AND SECOND PROPERTY LLC,14019,0,,,,,,,,,7,0,,0,0,161.92,100.0,0,0,,0,True,3,5,1629900,1629900,0,0,1943,0,,,0.0,6.02,6.0,6.5,1,1004440001,,3602.0,987062.0,203444.0,40.725083,-73.9898548,12c,,102 010,10205.0,,1004440001.0,04/27/2021,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003602.0,10036021000.0,New York
MN,509,22,102.0,43.0,1002.0,2.0,1.0,10012.0,L020,5.0,6800.0,1.0,1G,49 EAST HOUSTON STREET,NY,C6-3,,,,,,LI,,,,False,V1,11,0,,49 EAST HOUSTON LLC,2025,0,,,,,,,,,7,0,,0,0,23.5,86.42,0,0,,0,False,5,5,731700,731700,0,0,0,0,,,0.0,7.52,6.0,10.0,1,1005090022,,43.0,985714.0,203255.0,40.7245646,-73.9947182,12c,,101N076,10206.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1004300.0,10043001002.0,New York
MN,464,31,103.0,38.0,1000.0,1.0,2.0,10003.0,E033,9.0,6500.0,1.0,4B,236 EAST 9 STREET,NY,R8B,,,,,,,,,,False,V1,11,0,,DROBENKO BROS RLTY INC,1160,0,,,,,,,,,7,1,,0,0,10.0,56.0,0,0,,0,True,5,5,296100,296100,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1004640031,,38.0,987581.0,204985.0,40.7293125,-73.9879816,12c,,102 018,10205.0,E-216,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003800.0,10038001000.0,New York
MN,487,29,102.0,47.0,1003.0,2.0,1.0,10012.0,L008,1.0,6800.0,1.0,1A,144 SPRING STREET,NY,M1-5/R7X,,,,,,SNX,,,,False,V1,11,0,,144 SPRING STREET LLC,1600,0,,,,,,,,,7,0,,0,0,20.0,80.0,0,0,,0,False,3,5,554850,554850,0,0,0,0,,,0.0,5.0,5.0,5.0,1,1004870029,,47.0,983874.0,203072.0,40.7240624,-74.0013565,12a,,101N069,10206.0,E-619,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1004700.0,10047001003.0,New York
MN,694,40,104.0,99.0,1035.0,2.0,3.0,10011.0,E003,10.0,5500.0,1.0,2B,512 WEST 23 STREET,NY,C6-3A,M1-5,,,,,WCh,,,,True,V4,11,1,P,NEW YORK CENTRAL LINES,12097,0,,,,,,,,,7,1,,0,0,57.5,197.5,0,0,,0,True,5,0,3516300,3516300,0,0,0,0,,,0.0,7.52,6.0,7.5,1,1006940040,,99.0,982868.0,211637.0,40.7475711,-74.0049877,8b,,105S003,10301.0,E-142,,,1,24v3,4.0,15.0,1.0,1.0,,,,,,,,,,,,1009901.0,10099011003.0,New York
MN,609,12,102.0,71.0,1000.0,2.0,3.0,10011.0,Q018,6.0,6100.0,1.0,3B,152 WEST 14 STREET,NY,C6-2A,C6-3A,,,,,,,,,True,V1,11,0,,152 W 14 REALTY LLC,2581,0,,,,,,,,,7,1,,0,0,25.0,103.25,0,0,,0,False,5,5,1008000,1008000,0,0,0,0,,,0.0,6.02,6.0,6.5,1,1006090012,,71.0,984431.0,208185.0,40.7380963,-73.9993469,8d,,103 027,10209.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1007100.0,10071001000.0,New York
MN,603,53,102.0,69.0,1006.0,2.0,3.0,10014.0,E024,6.0,6400.0,1.0,2B,639 GREENWICH STREET,NY,M1-5,,,,,,,,,,False,V1,11,0,O,NYC SCHOOL CONSTRUCTION AUTHORITY,8166,0,,,,,,,,,7,1,,0,0,75.25,105.75,0,0,,0,False,3,5,3090600,3090600,3090600,0,0,0,,,0.0,0.0,5.0,6.5,1,1006030053,,69.0,982157.0,205806.0,40.7315663,-74.0075519,12a,,103 002,10208.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,t,,1006900.0,10069001003.0,New York
MN,641,5,102.0,79.0,2000.0,2.0,3.0,10014.0,L005,6.0,6100.0,1.0,3B,497 WEST STREET,NY,C1-7A,,,,,,,,,,False,V1,11,0,,134 JANE STREET LLC,10255,0,,,,,,,,,7,1,,0,0,146.5,70.0,0,0,,0,False,3,5,741150,741150,0,0,0,0,,,0.0,6.02,2.0,6.5,1,1006410005,,79.0,981665.0,208146.0,40.7379889,-74.009328,8b,,103 014,10210.0,,,,1,24v3,2.0,15.0,1.0,1.0,,,,,,,,,,,,1007900.0,10079002000.0,New York
MN,605,44,102.0,73.0,3002.0,2.0,3.0,10014.0,E024,6.0,6400.0,1.0,2B,465 HUDSON STREET,NY,R6,,,,,,,,,,False,V1,11,0,X,THE BOARD OF MANAGERS OF THE DIOCESAN MI SSIONARY ETC.,6880,0,,,,,,,,,7,0,,0,0,79.92,86.0,0,0,,0,True,3,5,1571850,1571850,1571850,0,0,0,,,0.0,2.43,0.0,4.8,1,1006050044,,73.0,982336.0,205926.0,40.7318957,-74.0069061,12a,,103 002,10208.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1007300.0,10073003002.0,New York
MN,686,29,104.0,99.0,1027.0,2.0,3.0,10011.0,E003,10.0,5500.0,1.0,1B,65 11 AVENUE,NY,M1-5,,,,,,,,,,False,V9,11,0,X,NYS DEPARTMENT OF TRANSPORTATION,24700,0,,,,,,,,,7,0,,0,0,206.5,79.67,0,0,,0,True,3,5,6383700,6383700,6383700,0,0,0,,,0.0,0.0,5.0,6.5,1,1006860029,,99.0,981952.0,209860.0,40.7426935,-74.0082929,8b,,103 043,10301.0,,,,1,24v3,4.0,15.0,1.0,1.0,,,,,,,,,,t,,1009901.0,10099012014.0,New York
MN,715,3,104.0,83.0,3000.0,2.0,3.0,10011.0,E003,10.0,5600.0,1.0,1B,118 TENTH AVENUE,NY,C6-3,,,,,,WCh,,,,False,V1,11,0,,B&R TENTH AVENUE LLC,12172,0,,,,,,,,,7,0,,0,0,124.0,100.0,0,0,,0,False,5,5,1906650,1906650,0,0,0,0,,,0.0,7.52,6.0,10.0,1,1007150003,,83.0,982501.0,210408.0,40.7441977,-74.0063119,8b,,103 041,10302.0,E-142,1007150002.0,08/27/2021,1,24v3,4.0,15.0,,1.0,,,,,,,,,,,,1008300.0,10083003000.0,New York
MN,645,21,102.0,79.0,1007.0,2.0,3.0,10014.0,L005,6.0,6100.0,1.0,3B,51 LITTLE WEST 12 ST,NY,M1-5,,,,,,,,,,False,V1,11,0,,LITTLE W 12TH ST INC.,2581,0,,,,,,,,,7,0,,0,0,25.0,103.25,0,0,,0,False,5,5,564750,564750,0,0,0,0,,,0.0,0.0,5.0,6.5,1,1006450021,,79.0,981954.0,209132.0,40.7406953,-74.0082855,8b,,103 039,10210.0,,,,1,24v3,2.0,15.0,,1.0,,,,,,,,,,,,1007900.0,10079001010.0,New York
MN,757,20,104.0,103.0,1000.0,2.0,3.0,10001.0,L021,14.0,5500.0,1.0,2A,321 WEST 33 STREET,NY,C6-4,,,,,,HY,,,,False,V1,11,0,,BPREP 33/34 PARCEL LLC,2624,0,,,,,,,,,7,1,,0,0,33.33,78.75,0,0,,0,False,5,5,1456650,1456650,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007570020,,103.0,985650.0,213310.0,40.7521631,-73.994947,8d,,105S020,10304.0,E-32,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1010300.0,10103002000.0,New York
MN,735,25,104.0,111.0,3000.0,2.0,3.0,10018.0,L021,10.0,5500.0,1.0,2A,9 AVENUE,NY,C1-7A,,,,,,HY,,,,False,V1,11,0,,ZDJ HUDSON YARDS LLC,8559,0,,,,,,,,,7,0,,0,0,74.08,109.76,0,0,,0,True,3,5,2434500,2434500,0,0,0,0,,,0.0,6.02,2.0,6.5,1,1007350025,,111.0,985594.0,214553.0,40.7555748,-73.9951489,8d,,105S030,10302.0,E-137,1007350025.0,02/12/2024,1,24v3,4.0,15.0,,,,,,,,,,,,,,1011100.0,10111003000.0,New York
MN,784,17,105.0,109.0,1005.0,2.0,3.0,10001.0,E026,14.0,5200.0,1.0,1H,245 WEST 34 STREET,NY,C6-4M,,,,,,,,,,False,V1,11,0,,HW W 34TH ST LLC,4509,0,,,,,,,,,7,0,,0,0,45.66,98.75,0,0,,0,False,5,5,2502900,2502900,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007840017,,109.0,986422.0,213232.0,40.7519488,-73.9921607,8d,,105N033,10304.0,,1007840017.0,04/03/2017,1,24v3,5.0,15.0,,,,,,,,,,,,,,1010900.0,10109001005.0,New York
MN,784,1,105.0,109.0,1005.0,2.0,3.0,10001.0,E026,14.0,5200.0,1.0,1H,480 8 AVENUE,NY,C6-4M,,,,,,,,,,False,V1,11,0,,VORNADO NEW YORK RRONE,3505,0,,,,,,,,,7,1,,0,0,58.42,60.0,0,0,,0,False,3,5,2062350,2062350,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007840001,,109.0,986166.0,213348.0,40.7522673,-73.9930846,8d,,105N033,10304.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1010900.0,10109001005.0,New York
MN,784,7,105.0,109.0,1005.0,2.0,3.0,10001.0,E026,14.0,5200.0,1.0,1H,265 WEST 34 STREET,NY,C6-4M,,,,,,,,,,False,V1,11,0,,265 WEST 34TH STREET OWNER LLC,1690,0,,,,,,,,,7,1,,0,0,21.67,78.0,0,0,,0,False,5,5,1092600,1092600,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007840007,,109.0,986227.0,213327.0,40.7522096,-73.9928645,8d,,105N033,10304.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1010900.0,10109001005.0,New York
MN,784,4,105.0,109.0,1005.0,2.0,3.0,10001.0,E026,14.0,5200.0,1.0,1H,486 8 AVENUE,NY,C6-4M,,,,,,,,,,False,V1,11,0,,486 8TH AVENUE OWNER LLC,1178,0,,,,,,,,,7,1,,0,0,19.64,60.0,0,0,,0,True,5,5,424350,424350,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007840004,,109.0,986187.0,213385.0,40.7523688,-73.9930088,8d,,105N033,10304.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1010900.0,10109001005.0,New York
MN,884,18,105.0,72.0,3002.0,2.0,2.0,10016.0,E016,13.0,5300.0,1.0,1B,122 LEXINGTON AVENUE,NY,C6-2A,,,,,,,,,,False,V1,11,0,,120 LEXINGTON AVE. CORP.,1517,0,,,,,,,,,7,0,,0,0,19.33,78.5,0,0,,0,False,5,5,558450,558450,0,0,0,0,,,0.0,6.02,6.0,6.5,1,1008840018,,72.0,989072.0,209931.0,40.7428874,-73.9825985,8d,,104 019,10307.0,,,,1,24v3,5.0,14.0,,,,,,,,,,,,,,1007200.0,10072003002.0,New York
MN,884,19,105.0,72.0,3002.0,2.0,2.0,10016.0,E016,13.0,5300.0,1.0,1B,124 LEXINGTON AVENUE,NY,C6-2A,,,,,,,,,,False,V1,11,0,,120 LEXINGTON AVE. CORP.,1540,0,,,,,,,,,7,0,,0,0,19.5,78.5,0,0,,0,False,5,5,558450,558450,0,0,0,0,,,0.0,6.02,6.0,6.5,1,1008840019,,72.0,989081.0,209948.0,40.742934,-73.982566,8d,,104 019,10307.0,,,,1,24v3,5.0,14.0,,,,,,,,,,,,,,1007200.0,10072003002.0,New York
MN,831,49,105.0,76.0,2005.0,2.0,3.0,10001.0,E001,14.0,5200.0,1.0,1A,16 WEST 30 STREET,NY,M1-6,,,,,,,,,,False,V1,11,0,,HFZ KIK 30TH STREET OWNER LLC,2666,0,,,,,,,,,7,0,,0,0,27.0,98.75,0,0,,0,False,5,5,1027350,1027350,0,0,0,0,,,0.0,0.0,10.0,10.0,1,1008310049,,76.0,987708.0,211120.0,40.7461515,-73.9875202,8d,,104 015,10306.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1007600.0,10076002005.0,New York
MN,581,45,102.0,67.0,4006.0,2.0,3.0,10014.0,E024,6.0,6400.0,1.0,1B,388 HUDSON STREET,NY,M1-5,,,,,,,,,,False,V9,11,0,C,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,25000,0,,,,,,,,,7,1,,0,0,200.0,125.0,0,0,,0,False,3,5,8634150,8634150,8634150,0,0,0,,,0.0,0.0,5.0,6.5,1,1005810045,,67.0,982405.0,204906.0,40.7290961,-74.0066568,12a,,103 003,10208.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,t,,1006700.0,10067004006.0,New York
MN,731,22,104.0,103.0,1001.0,2.0,3.0,10001.0,L021,10.0,5500.0,1.0,2B,431 WEST 33 STREET,NY,C6-4,,,,,,HY,,,,False,V1,11,0,X,PORT AUTHORITY OF NY AND NJ,7406,0,,,,,,,,,7,1,,0,0,75.0,98.75,0,0,,0,False,5,5,1665450,1665450,1665450,0,2018,0,,,0.0,10.0,10.0,10.0,1,1007310022,,103.0,984772.0,213808.0,40.75353,-73.9981159,8d,,105S018,10302.0,E-137,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1010300.0,10103001000.0,New York
MN,731,40,104.0,103.0,1001.0,2.0,3.0,10001.0,L021,10.0,5500.0,1.0,2B,413 9TH AVENUE,NY,C6-4,,,,,,HY,,,,False,V1,11,0,,ROMEO-KILO CORP,9480,0,,,,,,,,,7,0,,0,0,98.75,100.0,0,0,,0,True,5,5,186750,186750,0,0,2022,2023,,,0.0,10.0,10.0,10.0,1,1007310040,,103.0,985101.0,213646.0,40.7530854,-73.9969285,8d,,105S018,10302.0,E-137,1007310040.0,02/24/2023,1,24v3,4.0,15.0,,,,,,,,,,,,,,1010300.0,10103001000.0,New York
MN,455,52,103.0,40.0,6000.0,1.0,2.0,10003.0,E005,9.0,6200.0,1.0,4B,327 EAST 13 STREET,NY,C1-6A,,,,,,,,,,False,V1,11,0,,"NYEEI HOUSING COMPANY, INC.",14255,0,,,,,,,,,7,1,,0,0,138.0,103.25,0,0,,0,False,5,5,5190300,5190300,0,0,0,0,,,0.0,4.0,2.0,4.0,1,1004550052,,40.0,988616.0,205747.0,40.7314035,-73.9842468,12c,,102 027,10205.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1004001.0,10040012000.0,New York
MN,434,48,103.0,32.0,2000.0,1.0,2.0,10009.0,L011,9.0,6600.0,1.0,3B,419 EAST 6 STREET,NY,R8B,,,,,,,,,,False,V1,11,0,,"BFAB, LLC",1703,0,,,,,,,,,7,0,,0,0,18.75,90.83,0,0,,0,False,5,5,468900,468900,0,0,0,0,,,0.0,4.0,0.0,4.0,1,1004340048,,32.0,988366.0,203852.0,40.7262024,-73.98515,12c,,102 020,10205.0,E-216,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003200.0,10032002000.0,New York
MN,489,25,102.0,47.0,1001.0,2.0,1.0,10012.0,L008,1.0,6800.0,1.0,1A,83 THOMPSON STREET,NY,R7-2,,,,C1-5,,,,,,False,V1,11,0,,SPRING STREET OWNER LLC,4535,0,,,,,,,,,7,0,,0,0,66.92,100.0,0,0,,0,True,3,5,1134321,1134321,0,0,0,0,Sullivan-Thompson Historic District,,0.0,3.44,0.0,6.5,1,1004890025,,47.0,983439.0,203345.0,40.7248117,-74.0029259,12a,,101N069,10206.0,,1004890022.0,05/03/2024,1,24v3,2.0,15.0,,,,,,,,,,,,,,1004700.0,10047001001.0,New York
MN,609,39,102.0,71.0,1000.0,2.0,3.0,10011.0,Q018,6.0,6100.0,1.0,3B,525 AVENUE OF THE AMERICAS,NY,C6-3A,C6-2A,,,,,,,,,True,V1,11,0,,525 6TH AVE LLC,12900,0,,,,,,,,,7,0,,0,0,125.0,106.5,0,0,,0,False,5,5,3146850,3146850,0,0,0,0,,,0.0,7.52,6.0,7.5,1,1006090039,,71.0,984979.0,207883.0,40.7372674,-73.9973694,12c,,103 027,10209.0,,1006090035.0,11/04/2022,1,24v3,2.0,15.0,,,,,,,,,,,,,,1007100.0,10071001000.0,New York
MN,707,13,104.0,99.0,1039.0,2.0,3.0,10001.0,E034,10.0,5500.0,1.0,2A,537 WEST 35 STREET,NY,C6-4,,,,,,HY,,,,False,V1,11,0,X,NYS CONVENTION CENTER DEVELOPMENT CORPORATION,945,0,,,,,,,,,7,1,,0,0,99.38,15.13,0,0,,0,False,3,5,156600,156600,156600,0,0,0,,,0.0,10.0,10.0,10.0,1,1007070013,,99.0,984142.0,214800.0,40.7562528,-74.0003898,8d,,105S027,10302.0,E-137,1007070013.0,03/07/2012,1,24v3,4.0,15.0,,,,,,,,,,,,t,,1009903.0,10099032016.0,New York
MN,866,71,105.0,82.0,2001.0,2.0,4.0,10016.0,E065,14.0,5200.0,1.0,2B,6 EAST 37 STREET,NY,C5-2,,,,,,,,,,False,V1,11,0,,9 EAST 36TH,4938,0,,,,,,,,,7,0,,0,0,50.0,98.75,0,0,,0,False,5,5,2538000,2538000,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1008660071,,82.0,989074.0,212469.0,40.7498535,-73.9825895,8d,,104 029,10306.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1008200.0,10082002006.0,New York
MN,763,46,104.0,115.0,1002.0,2.0,3.0,10018.0,L021,14.0,4500.0,1.0,2A,308 WEST 40 STREET,NY,C6-4,,,,,,HY,,,,False,V1,11,0,,308 REALTY HOLDING LLC,2469,0,,,,,,,,,7,1,,0,0,25.0,98.75,0,0,,0,False,5,5,561150,561150,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007630046,,115.0,986572.0,214735.0,40.7560741,-73.9916188,8d,,105N032,10304.0,E-137,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1011500.0,10115001002.0,New York
MN,763,17,104.0,115.0,1002.0,2.0,3.0,10018.0,L021,14.0,4500.0,1.0,2A,335 WEST 39 STREET,NY,C6-4,,,,,,HY,,,,False,V1,11,0,,"335 WEST 39TH STREETREALTY COMPANY,",2475,0,,,,,,,,,7,1,,0,0,25.0,98.75,0,0,,0,False,5,5,137700,137700,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007630017,,115.0,986259.0,214794.0,40.7562361,-73.9927485,8d,,105N032,10304.0,E-137,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1011500.0,10115001002.0,New York
MN,708,1,104.0,99.0,1006.0,2.0,3.0,10018.0,E034,10.0,5500.0,1.0,2B,438 11 AVENUE,NY,C6-4,,,,,,HY,,,,False,V1,11,2,,"438-444 ELEVENTH AVENUE, LLC",40809,0,,,,,,,,,7,0,,0,0,98.75,283.01,0,0,,0,True,3,0,10208700,10208700,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007080001,,99.0,984205.0,215085.0,40.7570351,-74.0001624,8d,,105S027,10302.0,E-137,1007080001.0,09/15/2017,1,24v3,4.0,15.0,,,,,,,,,,,,,,1009903.0,10099032012.0,New York
MN,707,1,104.0,99.0,1005.0,2.0,3.0,10018.0,E034,10.0,5500.0,1.0,2B,418 11 AVENUE,NY,C6-4,,,,,,HY,,,,False,V1,11,2,X,NEW YORK CONVENTION CENTER,49375,0,,,,,,,,,7,1,,0,0,197.5,250.0,0,0,,0,False,3,0,21676500,21676500,21676500,0,0,0,,,0.0,10.0,10.0,10.0,1,1007070001,,99.0,984048.0,214899.0,40.7565246,-74.0007291,8d,True,105S027,10302.0,E-137,,,1,24v3,4.0,15.0,,,,,,,,,,,,,,1009903.0,10099032011.0,New York
MN,831,29,105.0,76.0,2005.0,2.0,3.0,10001.0,E001,14.0,5200.0,1.0,1A,9 WEST 29 STREET,NY,M1-6,,,,,,,,,,False,V1,11,0,,HFZ KIK 30TH STREET OWNER LLC,2765,0,,,,,,,,,7,1,,0,0,28.0,98.75,0,0,,0,False,5,5,1169550,1169550,0,0,0,0,,,0.0,0.0,10.0,10.0,1,1008310029,,76.0,987681.0,211019.0,40.7458743,-73.9876177,8d,,104 015,10306.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1007600.0,10076002005.0,New York
MN,831,28,105.0,76.0,2005.0,2.0,3.0,10001.0,E001,14.0,5200.0,1.0,1A,11 WEST 29 STREET,NY,M1-6,,,,,,,,,,False,V1,11,0,,HFZ KIK 30TH STREET OWNER LLC,2469,0,,,,,,,,,7,1,,0,0,25.0,98.75,0,0,,0,False,5,5,2073150,2073150,0,0,0,0,,,0.0,0.0,10.0,10.0,1,1008310028,,76.0,987658.0,211031.0,40.7459072,-73.9877007,8d,,104 015,10306.0,,,,1,24v3,5.0,15.0,,,,,,,,,,,,,,1007600.0,10076002005.0,New York
MN,571,27,102.0,61.0,1000.0,2.0,2.0,10003.0,L003,6.0,5700.0,1.0,3A,126 REAR UNIVERSITY PLACE,NY,C6-1,,,,,,,,,,False,V1,11,0,,THE NEW SCHOOL,546,0,,,,,,,,,7,0,,0,0,25.0,21.83,0,0,,0,False,5,5,13500,13500,0,0,0,0,,,0.0,3.44,6.0,6.5,1,1005710027,,61.0,986323.0,207068.0,40.7350302,-73.9925199,12c,,103 022,10207.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1006100.0,10061001000.0,New York
MN,2215,65,208.0,309.0,4002.0,10.0,10.0,10463.0,E081,50.0,110.0,2.0,2A,170 WEST 225 STREET,NY,R7-1,,,,,,,,,,False,V1,11,0,,168 W. 225TH LLC,24550,0,,,,,,,,,7,0,,0,0,189.47,100.0,0,0,,0,False,5,5,2406150,2406150,0,0,0,0,,,0.0,3.44,0.0,4.8,1,1022150065,,309.0,1008283.0,258297.0,40.8756072,-73.9130972,1b,,112 079,10804.0,,1022150062.0,02/24/2023,1,24v3,8.0,17.0,,,,,,,,,,,,,,1030900.0,10309005000.0,New York
MN,2214,1,112.0,307.0,1000.0,6.0,10.0,10034.0,E095,34.0,110.0,1.0,4A,5094 BROADWAY,NY,C6-2,M1-5,,,,,IN,,,,True,V1,11,0,,THE TRUSTEES OF COLUMBIA UNIV. IN THE CI TY OF NY,17655,0,,,,,,,,,7,0,,0,0,129.5,141.92,0,0,,0,True,3,5,186300,186300,0,0,1965,0,,,0.0,6.02,6.0,6.5,1,1022140001,,307.0,1008193.0,256697.0,40.8712159,-73.9134284,1b,True,112 068,10804.0,E-459,,,1,24v3,12.0,17.0,,,,,,,,,,,,,,1030700.0,10307001000.0,New York
MN,572,41,102.0,63.0,4000.0,2.0,2.0,10011.0,E033,6.0,5700.0,1.0,3A,14 5 AVENUE,NY,R10,,,,,,,,,,False,V1,11,0,,FIFTH AVENUE OWNERS GROUP LLC,5255,0,,,,,,,,,7,0,,0,0,52.5,100.0,0,0,,0,False,5,5,760500,760500,0,0,1984,0,Greenwich Village Historic District,,0.0,10.0,0.0,10.0,1,1005720041,,63.0,985229.0,206202.0,40.7326534,-73.9964676,12c,,103 019,10207.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1006300.0,10063004000.0,New York
MN,920,28,106.0,88.0,2001.0,2.0,4.0,10016.0,E021,17.0,5000.0,1.0,2B,729 2ND AVENUE,NY,C1-9,,,,,,,,,,False,V1,11,0,,NEW SECOND AVENUE OWNER LLC,10763,0,,,,,,,,,7,0,,0,0,123.44,105.0,0,0,,0,False,3,5,2245500,2245500,0,0,0,0,,,0.0,10.0,2.0,10.0,1,1009200028,,88.0,991532.0,211889.0,40.7482599,-73.9737188,8d,,104 033,10308.0,,1009200028.0,07/06/2023,1,24v3,6.0,13.0,,,,,,,,,,,,,,1008800.0,10088002001.0,New York
MN,632,1,102.0,75.0,1000.0,2.0,3.0,10014.0,L005,6.0,6400.0,1.0,2K,685 WASHINGTON STREET,NY,C1-6A,,,,,,,,,,False,V1,11,0,,"WASHINGTON 685,",2217,0,,,,,,,,,7,0,,0,0,51.0,61.17,0,0,,0,True,3,5,627750,627750,0,0,0,0,,,0.0,4.0,2.0,4.0,1,1006320001,,75.0,981959.0,206786.0,40.7342561,-74.0082666,12a,,103 011,10210.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1007500.0,10075001000.0,New York
MN,515,14,102.0,49.0,1000.0,2.0,1.0,10012.0,L020,1.0,6800.0,1.0,1A,477 WEST BROADWAY,NY,M1-5/R7X,,,,,,SNX,,,,False,V1,11,0,,BLDG 03 LLC,925,0,,,,,,,,,7,0,,0,0,18.5,50.0,0,0,,0,False,5,5,236250,236250,0,0,0,0,,,0.0,5.0,5.0,5.0,1,1005150014,,49.0,984283.0,204019.0,40.7266617,-73.9998809,12c,,101N071,10206.0,,,,1,24v3,2.0,15.0,,,,,,,,,,,,,,1004900.0,10049001000.0,New York
MN,709,14,104.0,99.0,1004.0,2.0,3.0,10018.0,E034,10.0,5500.0,1.0,2A,545 WEST 37 STREET,NY,C6-4,,,,,,HY,,,,False,V1,11,0,,PANORAMIC HUDSON LLC,17281,0,,,,,,,,,7,0,,0,0,75.0,98.75,0,0,,0,False,5,5,6558300,6558300,0,0,0,0,,,0.0,10.0,10.0,10.0,1,1007090014,,99.0,984404.0,215299.0,40.7576225,-73.9994441,8d,,105S028,10302.0,E-137,1007090014.0,09/09/2016,1,24v3,4.0,15.0,,,,,,,,,,,,,,1009903.0,10099032013.0,New York
MN,641,1,102.0,79.0,2000.0,2.0,3.0,10014.0,L005,6.0,6100.0,1.0,3B,489 WEST STREET,NY,C1-7A,,,,,,,,,,False,V1,11,0,,489 WEST STREET PARTNERS LLC,1826,0,,,,,,,,,7,1,,0,0,22.58,80.0,0,0,,0,False,3,5,591300,591300,0,0,0,0,,,0.0,6.02,2.0,6.5,1,1006410001,,79.0,981626.0,208029.0,40.7376678,-74.0094687,12a,,103 014,10210.0,,,,1,24v3,2.0,15.0,1.0,1.0,,,,,,,,,,,,1007900.0,10079002000.0,New York
MN,407,39,103.0,34.0,1000.0,1.0,2.0,10009.0,L011,9.0,6200.0,1.0,4A,543 EAST 13 STREET,NY,C1-6A,,,,,,,,,,False,V1,11,0,,DORA COLLAZO PLAZA IMITED PARTNERSHIP,2581,0,,,,,,,,,7,0,,0,0,25.0,103.25,0,0,,0,False,5,5,678150,678150,0,0,0,0,,,0.0,4.0,2.0,4.0,1,1004070039,,34.0,990117.0,204915.0,40.729119,-73.9788317,12c,,102 029,10203.0,,,,1,24v3,3.0,14.0,,,,,,,,,,,,,,1003400.0,10034001000.0,New York
