borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
BK,6520,13,312,458,2001,21,44,11230,L156,66,7120,3,6C,936 EAST 8 STREET,R2X,,,,,,OP,,,,false,V0,11,0,,TURBO936 LLC,4820,0,,,,,,,,,7,0,,0,0,40,120.5,0,0,,0,false,5,5,130560,130560,0,0,2021,0,,,0,1,0,1,3,3065200013,,458,992934,167480,40.6263661,-73.9687161,22d,,313 049,32001,,,,1,25v2.1,12,35,,,,,,,,,,,,,,3045800,30458002001
BK,4803,1,309,810,1001,17,40,11203,E249,71,4800,3,3B,463 RUTLAND ROAD,R6,,,,,,,,,,false,V0,11,0,,CHURCH OF GOD OF PROPHECY (CROWN HEIGHTS ),2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,3,5,12840,12840,0,0,0,0,,,0,2.43,0,4.8,3,3048030001,,810,999460,179719,40.6599507,-73.9451788,17b,,310 018,31506,,,,1,25v2.1,9,32,,,,,,,,,,,,,,3081000,30810001001
BK,4931,27,317,826,2004,17,45,11226,E255,67,5520,3,4B,274 EAST 32 STREET,R6,,,,,,,,,,false,V0,11,0,,NEW VISTA HOMES INC.,4000,0,,,,,,,,,7,1,,0,0,40,100,0,0,,0,false,5,5,19200,19200,0,0,0,0,,,0,2.43,0,4.8,3,3049310027,,826,998901,173900,40.6439798,-73.9472062,23a,,310 035,31509,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3082600,30826002004
BK,4930,50,317,826,2003,17,45,11226,E255,67,5520,3,4B,1719 NOSTRAND AVENUE,R6,,,,C1-3,,,,,,false,V1,11,0,,NOSTRAND 1719 LLC,4000,0,,,,,,,,,7,3,,0,0,40,100,0,0,,0,false,5,5,144000,144000,0,0,2015,0,,,0,2.43,0,4.8,3,3049300050,,826,998534,173928,40.6440573,-73.9485286,23a,,310 035,31509,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3082600,30826002003
BK,4980,70,317,840,2003,18,45,11203,E255,67,7420,3,5E,EAST 46 STREET,R4,,,,,,,,,,false,V0,11,0,,WALKER FAMILY TRUST,2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,7020,7020,0,0,0,0,,,0,1,0,2,3,3049800070,,840,1002884,172825,40.6410217,-73.9328568,23a,,310 078,31510,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3084000,30840002003
BK,4948,66,317,830,1002,22,45,11226,E255,67,7410,3,5C,353 EAST 31ST STREET,R6,,,,,,,,,,false,V0,11,0,,NATAN 1 LLC,8000,0,,,,,,,,,7,0,,0,0,80,100,0,0,,0,false,5,5,45600,45600,0,0,0,0,,,0,2.43,0,4.8,3,3049480066,,830,998859,173155,40.641935,-73.9473592,23a,,310 041,31510,,3049480064,07/05/2023,1,25v2.1,17,35,,,,,,,,,,,,,,3083000,30830001002
BK,4761,31,317,848,2003,18,45,11203,E310,67,5520,3,3D,EAST 51 STREET,R4,,,,,,,,,,false,V0,11,0,,NEWTON SMALL,2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,7140,7140,0,0,0,0,,,0,1,0,2,3,3047610031,,848,1003971,174242,40.6449087,-73.9289359,23a,,310 072,31505,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3084800,30848002003
BK,4761,53,317,848,2003,18,45,11203,E310,67,5520,3,3D,UTICA AVENUE,C8-1,,,,,,,,,,false,V1,11,0,,TOP DEVELOPMENT CORPORATION,2610,0,,,,,,,,,7,0,,0,0,25.33,102.67,0,0,,0,true,5,5,63900,63900,0,0,0,0,,,0,0,1,2.4,3,3047610053,,848,1003854,174457,40.6454991,-73.9293569,23a,,310 072,31505,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3084800,30848002003
BK,4763,56,317,848,2001,18,45,11203,E310,67,5520,3,3D,EAST 52 STREET,R4,,,,,,,,,,false,V0,11,0,,SPENCER FRANCES,3083,0,,,,,,,,,7,0,,0,0,30,100,0,0,,0,true,5,5,14220,14220,0,0,0,0,,,0,1,0,2,3,3047630056,,848,1004372,174503,40.6456242,-73.9274901,23a,,310 073,31505,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3084800,30848002001
BK,4953,56,317,832,2000,22,45,11203,E255,67,7410,3,5C,BROOKLYN AVENUE,R4,,,,,,,,,,false,V0,11,0,,"DATILUS, DAVID",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,6540,6540,0,0,0,0,,,0,1,0,2,3,3049530056,,832,1000206,173174,40.6419848,-73.9425055,23a,,310 039,31510,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3083200,30832002000
BK,4760,15,317,850,1005,18,45,11203,E255,67,5520,3,3D,1106 UTICA AVENUE,C8-1,,,,,,,,,,false,V1,11,0,,TOP DEVELOPMENT CORPORATION,16000,0,,,,,,,,,7,1,,0,0,160,100,0,0,,0,false,5,5,456300,456300,0,0,0,0,,,0,0,1,2.4,3,3047600015,,850,1003652,174489,40.6455873,-73.9300847,23a,,310 072,31505,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3085000,30850001005
BK,4892,34,317,858,2002,18,40,11203,E248,67,5520,3,2B,EAST 39 STREET,R5,,,,,,,,,,false,V0,11,0,,"JAMES WEEKES, AS TRUSTEE",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,10500,10500,0,0,0,0,,,0,1.5,0,2,3,3048920034,,858,1000602,175958,40.6496256,-73.9410718,17b,,310 028,31508,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3085800,30858002002
BK,4734,54,317,850,1000,18,45,11203,E248,67,5520,3,3D,EAST 49 STREET,R4,,,,,,,,,,false,V0,11,0,,ROOSEVELT PHILLIP,3000,0,,,,,,,,,7,0,,0,0,30,100,0,0,,0,false,5,5,13080,13080,0,0,0,0,,,0,1,0,2,3,3047340054,,850,1003495,175171,40.6474596,-73.9306485,23a,,310 072,31504,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3085000,30850001000
BK,3243,1,304,421,3001,32,34,11221,E217,83,3200,3,1A,257 EVERGREEN AVENUE,R6,,,,,,,,,,false,V0,11,0,,STOCKVIEW HOLDING LLC,2000,0,,,,,,,,,7,0,,0,0,25,80,0,0,,0,false,3,5,10320,10320,0,0,0,0,,,0,2.43,0,4.8,3,3032430001,,421,1004638,192830,40.6959271,-73.9264761,13b,,309 011,31103,,,,1,25v2.1,4,34,,,,,,,,,,,,,,3042100,30421003003
BK,4936,42,317,854,2005,17,45,11203,E255,67,5520,3,2B,BROOKLYN AVENUE,R4,,,,,,,,,,false,V0,11,0,,"MORGAN, G. D. RED",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,6540,6540,0,0,0,0,,,0,1,0,2,3,3049360042,,854,1000142,173949,40.6441122,-73.9427343,23a,,310 037,31509,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3085400,30854002005
BK,4973,61,317,834,2002,22,45,11203,E255,67,7410,3,5C,EAST 39 STREET,R4,,,,,,,,,,false,V0,11,0,,"WILLIAMSON, ARCHIE M",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,6540,6540,0,0,0,0,,,0,1,0,2,3,3049730061,,834,1001048,172451,40.6399988,-73.9394733,23a,,310 040,31510,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3083400,30834002002
BK,5019,58,317,836,1002,22,45,11203,L157,67,7420,3,5E,1410 EAST 45 STREET,M1-1,,,,,,,,,,false,V1,11,0,,DE COSTOLE CARTING INC,4000,0,,,,,,,,,7,1,,0,0,40,100,0,0,,0,false,5,5,70200,70200,0,0,0,0,,,0,0,1,2.4,3,3050190058,,836,1002607,171092,40.6362655,-73.9338596,23a,,315 021,31511,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3083600,30836001002
QN,12038,53,412,182,1010,27,28,11436,L126,113,3220,4,6C,142-69 123 AVENUE,R3A,,,,,,,,,,false,V0,11,0,,WILFRID JEAN FRANCOIS,2019,0,,,,,,,,,7,0,,0,0,25,100.58,0,0,,0,true,5,5,5400,5400,0,0,0,0,,,0,0.75,0,1,4,4120380053,,182,1040718,185167,40.6747373,-73.7964278,18c,,415 057,45203,,,,1,25v2.1,12,45,,,,,,,,,,,,,,4018200,40182001001
BK,4992,12,317,836,1000,22,45,11203,L157,67,7420,3,5E,EAST 46 STREET,R4,,,,,,,,,,false,V0,11,0,,"MAWLA, MOHAMMED",2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,8820,8820,0,0,0,0,,,0,1,0,2,3,3049920012,,836,1002782,172132,40.6391198,-73.9332262,23a,,315 027,31511,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3083600,30836001000
BK,3220,152,304,429,2000,32,34,11237,L124,83,3200,3,1B,831 HART STREET,R6,,,,,,,,,,false,V0,11,0,,"AC88, LLC",2498,0,,,,,,,,,7,0,,0,0,24.96,100,0,0,,0,false,5,5,13140,13140,0,0,0,0,,,0,2.43,0,4.8,3,3032200152,,429,1005618,195075,40.7020867,-73.9229349,13b,,3,3,,3032200053,08/07/2019,1,25v2.1,4,34,,,,,,,,,,,,,,3042900,30429002000
BK,4719,14,317,860,2003,18,45,11203,E248,67,5520,3,3D,EAST 48 STREET,R5,,,,,,,,,,false,V0,11,0,,ANNETTE V NELSON,2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,12120,12120,0,0,0,0,,,0,1.5,0,2,3,3047190014,,860,1003014,175896,40.6494506,-73.9323798,17b,,310 065,31503,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3086000,30860002003
BK,6830,15,315,562,2000,22,48,11229,E276,61,8710,3,2D,BEDFORD AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,"EBBO, MAHER",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,4620,4620,0,0,0,0,,,0,0.75,0,1,3,3068300015,,562,998644,160161,40.6062696,-73.9481616,23b,,314 011,32010,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3056200,30562002000
BK,6831,12,315,562,1001,22,48,11229,E321,61,8710,3,2D,EAST 26 STREET,R3-2,,,,,,,,,,false,V0,11,0,,JOAN KAY,2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,4680,4680,0,0,0,0,,,0,0.75,0,1,3,3068310012,,562,998912,160260,40.6065409,-73.9471962,23b,,314 011,32010,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3056200,30562001001
BK,6834,65,315,564,2001,22,48,11229,E321,61,8722,3,2D,EAST 28 STREET,R3-2,,,,,,,,,,false,V0,11,0,,"COHEN, MICHAL",1000,0,,,,,,,,,7,0,,0,0,10,100,0,0,,0,false,8,5,1638,1638,0,0,0,0,,,0,0.75,0,1,3,3068340065,,564,999627,160065,40.6060044,-73.9446217,23b,,314 002,32010,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3056400,30564002001
BK,7303,16,315,562,2003,22,48,11229,E276,61,8710,3,2D,BEDFORD AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,KELLY JAMES J,2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,4680,4680,0,0,0,0,,,0,0.75,0,1,3,3073030016,,562,998769,159294,40.6038896,-73.9477133,29a,,314 012,32201,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3056200,30562002003
BK,4701,57,317,862,1000,18,45,11203,L174,67,5520,3,3D,EAST 53 STREET,R5,,,,,,,,,,false,V0,11,0,,CAMACHO HUGH,2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,12120,12120,0,0,0,0,,,0,1.5,0,2,3,3047010057,,862,1004484,176557,40.6512617,-73.9270804,17b,,310 067,31503,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3086200,30862001000
BK,6737,130,314,538,3000,21,44,11230,L156,70,7310,3,4C,EAST 18 STREET,R7A,,,,,,,,,,false,V0,11,0,,"EL-SO REALTY CO., LLC",4198,0,,,,,,,,,7,0,,0,0,184.25,25,0,0,,0,true,5,5,78780,78780,0,0,0,0,,,0,4,0,4,3,3067370130,,538,996018,164814,40.619045,-73.9576107,22d,,313 030,32007,,,,1,25v2.1,14,35,,,,,,,,,,,,,,3053800,30538003000
BK,4723,39,317,862,2001,18,45,11203,E310,67,5520,3,3D,TILDEN AVENUE,R5,,,,,,,,,,false,V0,11,0,,"LUMSDEN, GLORIA",2000,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,false,5,5,12120,12120,0,0,0,0,,,0,1.5,0,2,3,3047230039,,862,1004066,175556,40.6485151,-73.9285897,23a,,310 067,31503,,,,1,25v2.1,17,35,,,,,,,,,,,,,,3086200,30862002001
BK,3992,42,305,1192,3005,19,37,11208,E332,75,6200,3,1E,873 GLENMORE AVENUE,R5B,,,,,,,,,,false,V0,11,0,,139 FOUNTAIN AVENUE CORP,1500,0,,,,,,,,,7,0,,0,0,16.67,90,0,0,,0,false,5,5,9360,9360,0,0,0,0,,,0,1.5,0,2,3,3039920042,,1192,1018128,185608,40.676063,-73.8778644,17c,,308 031,31303,,,,1,25v2.1,5,33,,,,,,,,,,,,,,3119200,31192003005
BK,6763,46,314,544,2001,22,48,11229,E276,70,7320,3,2C,1623 AVENUE P,R4-1,,,,,,,,,,false,V0,11,0,,"ROSENBERG, MALKA E",2808,0,,,,,,,,,7,1,,0,0,78,36,0,0,,0,false,3,5,26280,26280,0,0,0,0,,,0,1,0,2,3,3067630046,,544,996185,161800,40.6107719,-73.9570145,22d,,313 033,32008,,,,1,25v2.1,15,35,,,,,,,,,,,,,,3054400,30544002001
BK,7396,103,315,584,2003,21,48,11229,E246,61,8721,3,3E,AVENUE W,R4,,,,,,,,,,false,V0,11,0,,GO FAST PROPERTIES LLC,759,0,,,,,,,,,7,0,,0,0,50.58,30,0,0,,0,true,3,5,2640,2640,0,0,0,0,,,0,1,0,2,3,3073960103,,584,995544,155810,40.5943314,-73.9593332,28c,,314 033,32204,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3058400,30584002004
BK,7309,32,315,566,1002,22,46,11229,E321,61,8722,3,2E,HARING STREET,R4,,,,,,,,,,false,V0,11,0,,PINNAVAIA ANTHONY L,1260,0,,,,,,,,,7,0,,0,0,12,105,0,0,,0,false,8,5,1890,1890,0,0,0,0,,,0,1,0,2,3,3073090032,,566,1000437,159067,40.6032637,-73.9417069,29a,,319 027,32201,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3056600,30566001002
BK,7431,61,315,588,1006,21,48,11235,E246,61,8721,3,3D,EAST 11 STREET,R4,,,,,,,,,,false,V0,11,0,,"MASHKULLI AS TRUSTEE, ARGETIM",3454,0,,,,,,,,,7,0,,0,0,30,115.75,0,0,,0,true,5,5,17820,17820,0,0,0,0,,,0,1,0,2,3,3074310061,,588,995602,153695,40.5885261,-73.9591279,28c,,318 010,32205,,,,1,25v2.1,15,37,,1,,,,,,,,,,,,3058800,30588001006
BK,7411,34,315,588,1004,21,48,11235,E246,61,8721,3,3E,EAST 11 STREET,R4,,,,,,,,,,false,V0,11,0,,2727 CONEY ISLAND LLC,2007,0,,,,,,,,,7,0,,0,0,20,100,0,0,,0,true,5,5,6780,6780,0,0,0,0,,,0,1,0,2,3,3074110034,,588,995401,154296,40.590176,-73.9598506,28c,,314 030,32205,,,,1,25v2.1,15,37,,1,,,,,,,,,,,,3058800,30588001004
BK,7313,18,315,568,2001,22,46,11229,E321,61,8722,3,2E,COYLE STREET,R4,,,,,,,,,,false,V0,11,0,,JOHN SLAYMAKER,3083,0,,,,,,,,,7,0,,0,0,30.83,100,0,0,,0,true,3,5,12960,12960,0,0,0,0,,,0,1,0,2,3,3073130018,,568,1001462,159350,40.6040385,-73.938015,29a,,319 026,32201,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3056800,30568002001
BK,7411,32,315,588,1004,21,48,11235,E246,61,8721,3,3E,EAST 11 STREET,R4,,,,,,,,,,false,V0,11,0,,RUSSO JOSEPHINE,3010,0,,,,,,,,,7,0,,0,0,30,100.33,0,0,,0,false,5,5,11880,11880,0,0,0,0,,,0,1,0,2,3,3074110032,,588,995398,154341,40.5902995,-73.9598613,28c,,314 030,32205,,,,1,25v2.1,15,37,,1,,,,,,,,,,,,3058800,30588001004
BK,934,5,306,129.01,2001,13,39,11217,E226,78,2600,3,3D,89 4 AVENUE,C4-4D,,,,,,G,,,,false,V1,11,0,,85 4TH AVENUE LLC,1643,0,,,,,,,,,7,0,,0,0,20,82.17,0,0,,0,false,5,5,110700,110700,0,0,0,0,,,0,6.02,3.4,6.5,3,3009340005,,12901,989811,187526,40.6813905,-73.9799501,16c,,306 028,30401,E-601,,,1,25v2.1,6,38,,,,,,,,,,,,,,3012901,30129012001
SI,3729,32,502,112.02,2000,31,50,10306,L081,122,910,5,2E,121 MORELAND STREET,R3-1,,,,,,,,,,false,V0,11,0,X,"THE NATURE CONSERVANCY, INC.",2270,0,,,,,,,,,7,0,,0,0,21.42,106,0,0,,0,false,5,5,6660,6660,6660,0,0,0,,,0,0.75,0,1,5,5037290032,,11202,957720,149313,40.576466,-74.0955022,27b,,503 344,51701,,,,1,25v2.1,2,51,1,1,,,,,,,,,,,,5011203,50112032000
BK,2584,1,301,589,1005,14,33,11222,L146,94,300,3,1B,378 GREENPOINT AVENUE,M3-1,,,,,,,,,,false,V1,11,0,,378 GREENPOINT LLC,89555,0,,,,,,,,,7,3,,0,0,329,200.83,0,0,,0,true,3,5,333000,333000,0,0,0,0,,,0,0,2,0,3,3025840001,,589,999771,205766,40.7314432,-73.9439978,13a,,304 063,30902,,,,1,25v2.1,1,30,1,1,,,,,,,,,,,,3058901,30589012001
BK,4474,2,305,1208,5010,19,42,11208,L107,75,6410,3,3C,DUMONT AVENUE,R4,,,,,,,,,,false,V0,11,0,,SAPPHIRE AMBER LLC,1809,0,,,,,,,,,7,0,,0,0,20.08,90.08,0,0,,0,true,3,5,6600,6600,0,0,0,0,,,0,1,0,2,3,3044740002,,1208,1023544,183893,40.6713333,-73.8583489,18a,,308 058,31404,,,,1,25v2.1,5,33,,,,,,,,,,,,,,3120803,31208031010
BK,7363,6,315,570,4005,22,46,11229,E321,61,8722,3,2E,2114 HARING STREET,R4,,,,C2-2,,,,,,false,V1,11,0,,2114 HARING PROPERTY LLC,4200,0,,,,,,,,,7,1,,0,0,40,105,0,0,,0,false,5,5,141750,141750,0,0,0,0,,,0,1,0,2,3,3073630006,,570,1000602,157899,40.6000574,-73.9411156,29a,,319 033,32203,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3057000,30570004005
BK,7363,8,315,570,4005,22,46,11229,E321,61,8722,3,2E,2118 HARING STREET,R4,,,,C2-2,,,,,,false,V0,11,0,,2118 HARING PROPERTY LLC,2100,0,,,,,,,,,7,1,,0,0,20,105,0,0,,0,false,5,5,7380,7380,0,0,0,0,,,0,1,0,2,3,3073630008,,570,1000606,157870,40.5999778,-73.9411012,29a,,319 033,32203,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3057000,30570004005
BX,5730,811,208,293.02,4008,10,11,10463,L052,50,200,2,2B,NETHERLAND AVENUE,R2,,,,,,,,,,false,V0,11,0,,"TRUPIN, RICHARD",9779,0,,,,,,,,,7,0,,0,0,77,127,0,0,,0,false,3,5,51900,51900,0,0,0,0,,,0,0.75,0,1,2,2057300811,,29302,1008254,260310,40.8811323,-73.9131949,1b,,213 008,21901,,,,1,25v2.1,8,21,,,,,,,,,,,,,,2029302,20293024010
QN,11410,50,410,62.02,3005,27,32,11414,L173,106,3000,4,1C,78 STREET,R4,,,,,,,,,,false,V0,11,0,,KIVA HOMES LLC,1961,0,,,,,,,,,7,0,,0,0,20,98.5,0,0,,0,false,5,5,7740,7740,0,0,0,0,,,0,1,0,2,4,4114100050,,6202,1024061,182574,40.6677106,-73.856493,18b,,418 065,45002,,,,1,25v2.1,10,45,,,,,,,,,,,,,,4006202,40062023005
BK,6592,1,312,442,1000,21,44,11230,L153,66,8510,3,6E,1002 AVENUE N,R5,,,,,,OP,,,,false,V0,11,0,,TORAT CHAIM INC.,6000,0,,,,,,,,,7,0,,0,0,60,100,0,0,,0,false,3,5,162480,162480,0,0,2022,0,,,0,1.5,0,2,3,3065920001,,442,994217,163295,40.6148778,-73.9641003,22d,,313 054,32002,,,,1,25v2.1,12,37,,,,,,,,,,,,,,3044200,30442001000
BK,7324,34,315,578,2000,22,48,11229,E246,61,8710,3,2C,2520 OCEAN AVENUE,R7A,,,,,,,,,,false,V1,11,0,,2518 OCEAN AVE TOWER LLC,2955,0,,,,,,,,,7,1,,0,0,23.5,125.75,0,0,,0,false,5,5,141750,141750,0,0,2021,0,,,0,4,0,4,3,3073240034,,578,997591,157913,40.6001009,-73.9519583,29a,,314 025,32202,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3057800,30578002000
BK,2365,8,301,553,2003,14,34,11249,E221,90,400,3,2B,164 METROPOLITAN AVENUE,R6A,,,,,,,,,,false,V0,11,0,,"SUN STAR REAL ESTATE DEVELOPMENT 2021A,  LLC",967,0,,,,,,,,,7,0,,0,0,25.33,40.17,0,0,,0,true,5,5,22080,22080,0,0,0,0,,,0,3,0,3,3,3023650008,,553,994882,199996,40.7156131,-73.9616472,12c,true,304 011,30805,E-7A,,,1,25v2.1,1,30,,,,,,,,,,,,,,3055300,30553002003
BK,2327,4,301,553,3001,14,34,11249,L104,94,400,3,2B,BERRY STREET,M1-2/R6A,,,,,,MX-8,,,,false,V1,11,0,,ARYA AMA TARA LLC,2800,0,,,,,,,,,7,0,,0,0,28,100,0,0,,0,false,5,5,214650,214650,0,0,0,0,,,0,3,2,3,3,3023270004,,553,995582,200934,40.7181868,-73.9591205,12c,,304 013,30804,E-138,,,1,25v2.1,1,30,,,,,,,,,,,,,,3055300,30553003001
BK,7291,1,315,556,3002,21,48,11229,E276,61,8710,3,1E,1910 HOMECREST AVENUE,R4-1,,,,,,,,,,false,V0,11,0,,1910 HOMECREST LLC,2268,0,,,,,,,,,7,1,,0,0,28,79.67,0,0,,0,true,3,5,8760,8760,0,0,0,0,,,0,1,0,2,3,3072910001,,556,995277,158967,40.6029971,-73.9602894,28c,,314 024,32201,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3055600,30556003004
BK,7404,13,315,592,2000,22,48,11229,E246,61,8721,3,3E,2742 OCEAN AVENUE,R7A,,,,,,,,,,false,V1,11,0,,YAHLI EQUITIES LLC,3472,0,,,,,,,,,7,0,,0,0,28,125,0,0,,0,true,5,5,207000,207000,0,0,0,0,,,0,4,0,4,3,3074040013,,592,997893,155845,40.5944242,-73.950875,29a,,314 017,32204,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3059200,30592002000
BK,7291,144,315,556,2001,21,48,11229,E276,61,8710,3,1E,1959 HOMECREST AVENUE,R5,,,,,,,,,,false,V0,11,0,,"SALMAN, REUVEN",2000,0,,,,,,,,,7,1,,0,0,20,100,0,0,,0,false,5,5,10500,10500,0,0,0,0,,,0,1.5,0,2,3,3072910144,,556,995494,158519,40.6017672,-73.9595087,28c,,314 024,32201,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3055600,30556002001
BK,2295,3,301,557,2008,14,33,11249,L106,94,400,3,1A,61 KENT AVENUE,M1-2,,,,,,,,,,false,V1,11,0,,61 KENT AVENUE LLC,5000,0,,,,,,,,,7,1,,0,0,50,100,0,0,,0,false,5,5,190350,190350,0,0,2011,0,,,0,0,2,4.8,3,3022950003,,557,995466,202327,40.7220104,-73.9595367,12c,,304 014,30804,,,,1,25v2.1,1,30,,,,,,,,,,,,,,3055700,30557002002
BK,7356,5,315,576,2003,22,48,11229,E246,61,8710,3,2D,2312 AVENUE U,R4,,,,C1-3,,,,,,false,V1,11,0,,"2312 HOLDINGS, LLC",4000,0,,,,,,,,,7,0,,0,0,40,100,0,0,,0,false,5,5,132300,132300,0,0,0,0,,,0,1,0,2,3,3073560005,,576,998687,157698,40.5995091,-73.948012,29a,,314 014,32203,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3057600,30576002003
BK,7842,34,318,650,2000,22,45,11234,L159,63,8822,3,6C,FLATLANDS AVENUE,R3-2,,,,,,,,,,false,V0,11,0,,"FRASER-LUBIN, ANGELL",1605,0,,,,,,,,,7,1,,0,0,24.67,79.08,0,0,,0,true,5,5,4080,4080,0,0,0,0,,,0,0.75,0,1,3,3078420034,,650,1002969,166183,40.6227906,-73.9325689,23b,,315 011,32309,,,,1,25v2.1,18,35,,,,,,,,,,,,,,3065000,30650002000
BK,7866,60,318,650,1003,22,46,11234,E309,63,8822,3,7C,2118 FLATBUSH AVENUE,R3-2,,,,C1-2,,,,,,false,V1,11,0,,"2118  FLATBUSH REALTY, LLC",6000,0,,,,,,,,,7,0,,0,0,60,100,0,0,,0,false,5,5,135000,135000,0,0,0,0,,,0,0.75,0,1,3,3078660060,,650,1003021,164477,40.6181079,-73.9323863,23b,,319 002,32309,,,,1,25v2.1,18,35,,,,,,,,,,,,,,3065000,30650001003
BK,7842,55,318,650,2000,22,45,11234,L159,63,8822,3,6C,EAST 45 STREET,R3-2,,,,,,,,,,false,V0,11,0,,"NAZIEMUL SAFI, TRUSTEE",1848,0,,,,,,,,,7,0,,0,0,18,102.67,0,0,,0,true,5,5,4680,4680,0,0,0,0,,,0,0.75,0,1,3,3078420055,,650,1003035,165882,40.6219643,-73.932332,23b,,315 011,32309,,,,1,25v2.1,18,35,,,,,,,,,,,,,,3065000,30650002000
BK,7353,33,315,578,1002,22,48,11229,E246,61,8710,3,2C,EAST 21 STREET,R4,,,,,,,,,,false,V0,11,0,,"AZOULAY , NISSIM MAX",2835,0,,,,,,,,,7,1,,0,0,27,105,0,0,,0,false,5,5,8940,8940,0,0,2010,0,,,0,1,0,2,3,3073530033,,578,998036,157086,40.5978303,-73.9503575,29a,,314 014,32203,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3057800,30578001002
BK,7865,1,318,650,1002,22,46,11234,E309,63,8822,3,7C,QUENTIN ROAD,R3-2,,,,,,,,,,false,V0,11,0,,"MARGULIES, ZISHA M",4000,0,,,,,,,,,7,0,,0,0,40,100,0,0,,0,false,3,5,10560,10560,0,0,0,0,,,0,0.75,0,1,3,3078650001,,650,1002899,164267,40.6175317,-73.9328264,23b,,319 002,32309,,,,1,25v2.1,18,35,,,,,,,,,,,,,,3065000,30650001002
BK,7319,37,315,580,2002,21,48,11229,E246,61,8710,3,1E,1411 AVENUE U,R5,,,,C1-3,,,,,,false,V1,11,0,,1417 AVENUE U HOLDING LLC,16600,0,,,,,,,,,7,1,,0,0,120,145,0,0,,0,true,3,5,313650,313650,0,0,1987,1998,,,0,1.5,0,2,3,3073190037,,580,996255,157545,40.5990927,-73.95677,28c,true,314 031,32202,,,,1,25v2.1,15,37,,,,,,,,,,,,,,3058000,30580002002
